doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
2b440821-en,"From a policy perspective, concerns about AI need to be addressed since they might affect the 
efficiency and quality of matching, and they could  reduce investment in  and the adoption of  AI 
tools.",JOB_IMPACT,reduce,0.521595418,['reduce'],"['ai', 'ai', 'they', 'investment']",[],[],41,employment,negative,,0.577122927
2b440821-en,"This section provides an overview of the kind of AI applications3 used in labour market 
matchi ng, with examples from the human resources field, private  (PrES)  and public employment services  
(PES) , jobs boards ,4 as well as the platform economy .",ECONOMIC_IMPACT,economy,0.463774174,[],"['ai', 'pres', 'pes']",['4'],[],53,economic,neutral,4,0.869950593
2b440821-en,"In fact, while AI creates new challenges for policy and 
regulation, it would be a mistake to treat it entirely differently from previous technologies as well as from more traditiona l 
recruitment and matching p ractices (see Section 5). 
",JOB_IMPACT,creates,0.494694084,['create'],"['ai', 'ai', 'challenge']",['5'],[],47,employment,neutral,5,0.638186395
2b440821-en,"Some 
AI tools  can also improve the quality of a candidate’ s CV and cover letter , for example by identifying skills 
that they possess but may have forgotten to include .",DEPENDENCY_ANALYSIS,N/A,0.427255481,['improve'],"['tool', 'quality']",[],[],36,general,positive,,0.511420786
2b440821-en,"A managing director for workforce transformati on 
at a large con sulting company added: “ AI can increase transparency.",DEPENDENCY_ANALYSIS,N/A,0.512349844,['increase'],"['ai', 'transparency']",[],[],22,productivity,neutral,,0.726681948
2b440821-en,"DELSA/ELSA/WD/SEM(2023)2   25 
ARTIFICIAL INTELLIGENCE AND LABOUR MARKET MATCHING  
Unclassified  Interviewing  
AI solutions are  also being introduced to help save time and improve candidate assessment at t he 
interview stage .",DEPENDENCY_ANALYSIS,N/A,0.455970854,['improve'],"['delsa', '/', 'elsa', '/', 'wd', '/', 'sem(2023)2', ' ', 'assessment', 'stage']",['25'],[],44,general,neutral,25,0.873303533
2b440821-en,"Help with administrative tasks   
Throughout the matching process, there are a range of administrative tasks that AI can help 
automate.  ",DEPENDENCY_ANALYSIS,N/A,0.569989443,['automate'],['ai'],[],[],25,general,neutral,,0.75143528
2b440821-en,"AI makes promises in those areas, however we don’t look enough at what the 
real impact of AI is.",ECONOMIC_IMPACT,impact,0.550515831,[],"['ai', 'ai']",[],[],23,economic,neutral,,0.792397439
2b440821-en,"Second, AI could  increase the quality of matches by improving the data 
available to decision -makers  (see Box 8).",DEPENDENCY_ANALYSIS,N/A,0.513257146,"['increase', 'improve']","['ai', 'box', '8)', 'ai', 'quality', 'datum']",['Second'],[],25,general,neutral,Second,0.564528823
2b440821-en,"There is some evidence that AI can help improve the quality of public  and private  employment 
services.  ",DEPENDENCY_ANALYSIS,N/A,0.494524658,['improve'],"['ai', 'quality']",[],[],22,general,positive,,0.800899684
2b440821-en,"For example, Cockx, Lechner and Bollens  (2020 [40]) have estimated  that the use of a machine 
learning algorithm by the Flemish PES (VDAB) to reassign j obseeker s to training programmes could result  
in jobseekers spending 20% less time in unemployment over a period of 30 months  (as compared to the 
current assignment system ), which means jobseekers are getting a better service .",SKILL_WAGE_IMPACT,training,0.417247862,[],"['cockx', ',', 'lechner', 'bollens', 'the', 'flemish', 'pes', 'vdab']","['2020', '40', '20', '30']",[],81,skills_wages,neutral,2020,0.834549129
2b440821-en,"For example, Cockx, Lechner and Bollens  (2020 [40]) have estimated  that the use of a machine 
learning algorithm by the Flemish PES (VDAB) to reassign j obseeker s to training programmes could result  
in jobseekers spending 20% less time in unemployment over a period of 30 months  (as compared to the 
current assignment system ), which means jobseekers are getting a better service .",TIMEFRAME,30 months,0.417247862,[],"['cockx', ',', 'lechner', 'bollens', 'the', 'flemish', 'pes', 'vdab']","['2020', '40', '20', '30']",[],81,employment,neutral,2020,0.834549129
2b440821-en,"For example, Cockx, Lechner and Bollens  (2020 [40]) have estimated  that the use of a machine 
learning algorithm by the Flemish PES (VDAB) to reassign j obseeker s to training programmes could result  
in jobseekers spending 20% less time in unemployment over a period of 30 months  (as compared to the 
current assignment system ), which means jobseekers are getting a better service .",TIMEFRAME,months,0.417247862,[],"['cockx', ',', 'lechner', 'bollens', 'the', 'flemish', 'pes', 'vdab']","['2020', '40', '20', '30']",[],81,employment,neutral,2020,0.834549129
2b440821-en,"Improving the c andidate experience  
AI could also be used to improve the candidate experience and , in turn,  increase organisational 
attractiveness.  ",DEPENDENCY_ANALYSIS,N/A,0.414380252,"['improve', 'improve', 'increase']","['ai', 'experience', 'attractiveness']",[],[],28,general,positive,,0.657770395
2b440821-en,"However, AI 
can be used to improve the candidate experience, notably by improving communication and greater 
personalisation of the hiring experience.",DEPENDENCY_ANALYSIS,N/A,0.435959667,"['improve', 'improve']","['ai', 'experience', 'communication']",[],[],26,general,positive,,0.739162147
2b440821-en,"32  DELSA/ELSA/WD/SEM(2023)2  
ARTIFICIAL INTELLIGENCE AND LABOUR MARKET MATCHING  
Unclassified  There is evidence that AI tools can help improve diversity.",DEPENDENCY_ANALYSIS,N/A,0.492756605,['improve'],"['delsa', '/', 'elsa', '/', 'wd', '/', 'sem(2023)2', ' \n', 'artificial', 'intelligence', 'ai', 'diversity']",['32'],[],30,general,positive,32,0.530323386
2b440821-en,"A managing director for workforce 
transformation at a large consulting company interviewed as part of this project said:  
“AI can increase the diversity of applicant pools.",DEPENDENCY_ANALYSIS,N/A,0.435962379,['increase'],"['ai', 'diversity']",[],[],31,general,positive,,0.507303655
2b440821-en,"Beyond anecdotal evidence, a study  by Cowgill (2020 [55]) showed that AI algorithms can increase the hiring 
of under -represented  candidates, such as women, racial minorities, candidates without a job referral, 
graduates from non -elite col leges, and candidates with no prior work experience.  ",DEPENDENCY_ANALYSIS,N/A,0.455842912,['increase'],"['cowgill', 'ai', 'algorithm', 'hiring']","['2020', '55']",[],60,general,neutral,2020,0.713082373
2b440821-en,"Despite being in its infancy, t he market for AI recruitment tools is expected to grow over the next 
few years.",TIMEFRAME,years,0.418741971,[],['ai'],[],[],24,economic,positive,,0.704261959
2b440821-en,"In 2019, the AI in recruitment market size was valued at $580 million worldwide, and was 
expected to have a compound annual growth rate of 6.8% over the period 2020 -2025  (IndustryARC, 
n.d.",ECONOMIC_IMPACT,$580 million,0.405227095,[],"['ai', 'industryarc', 'n.d', '.']","['2019', '580', 'million', '6.8', '2020', '-2025']",[],43,economic,positive,2019,0.505589902
2b440821-en,"In 2019, the AI in recruitment market size was valued at $580 million worldwide, and was 
expected to have a compound annual growth rate of 6.8% over the period 2020 -2025  (IndustryARC, 
n.d.",ECONOMIC_IMPACT,580 million,0.405227095,[],"['ai', 'industryarc', 'n.d', '.']","['2019', '580', 'million', '6.8', '2020', '-2025']",[],43,economic,positive,2019,0.505589902
2b440821-en,"In 2019, the AI in recruitment market size was valued at $580 million worldwide, and was 
expected to have a compound annual growth rate of 6.8% over the period 2020 -2025  (IndustryARC, 
n.d.",ECONOMIC_IMPACT,million,0.405227095,[],"['ai', 'industryarc', 'n.d', '.']","['2019', '580', 'million', '6.8', '2020', '-2025']",[],43,economic,positive,2019,0.505589902
2b440821-en,"This 
36  DELSA/ELSA/WD/SEM(2023)2  
ARTIFICIAL INTELLIGENCE AND LABOUR MARKET MATCHING  
Unclassified  is one of the reasons  the Flemish PES, VDAB , invest s heavily in training individuals to interact with its AI 
systems  (Box 11). 
",SKILL_WAGE_IMPACT,training,0.455083847,[],"['delsa', '/', 'elsa', '/', 'wd', '/', 'sem(2023)2', ' \n', 'artificial', 'intelligence', 'the', 'flemish', 'pes', 'vdab', 'ai']","['36', 'one', '11']",[],53,skills_wages,neutral,36,0.921161711
2b440821-en,"Many of its employees and customers have been using AI applications for years and have 
gained some understanding of the benefits, risks, and limitations associat ed with AI.",TIMEFRAME,years,0.548187852,[],"['ai', 'ai']",[],[],32,general,neutral,,0.791298807
2b440821-en,"All training for AI applications i s integrated into a broader 
curriculum that focuses on the various missions entrusted to caseworkers.",SKILL_WAGE_IMPACT,training,0.421462506,[],['ai'],[],[],23,skills_wages,neutral,,0.842716813
2b440821-en,"In recent years, AI has made significant progress in areas like information ordering, 
perceptual speed, speech recognition, written and oral comprehension (Georgieff and Hyee, 2021 [85]).",TIMEFRAME,years,0.593632221,[],"['ai', 'georgieff']","['2021', '85']",[],37,general,positive,2021,0.856678843
2b440821-en,"c ould be automated by AI. 
",DEPENDENCY_ANALYSIS,N/A,0.72116679,['automate'],['ai'],[],[],8,education,neutral,,0.8206321
2b440821-en,"In one study, more than a quarter of HR professionals thought AI in the 
workplace would be disrupting and/or displac e jobs in the next 10 years, while only 21% said they were 
excited about AI (Allegis Group, 2017 [86]).",TIMEFRAME,10 years,0.510417044,[],"['ai', 'ai', 'allegis', 'group']","['one', '10', '21', '2017', '86']",['next 10 years'],51,general,neutral,one,0.714784741
2b440821-en,"In one study, more than a quarter of HR professionals thought AI in the 
workplace would be disrupting and/or displac e jobs in the next 10 years, while only 21% said they were 
excited about AI (Allegis Group, 2017 [86]).",TIMEFRAME,years,0.510417044,[],"['ai', 'ai', 'allegis', 'group']","['one', '10', '21', '2017', '86']",['next 10 years'],51,general,neutral,one,0.714784741
2b440821-en,"To some extent, what to automate and 
what not to automate will be a choice.  ",DEPENDENCY_ANALYSIS,N/A,0.728744209,"['automate', 'automate']","['what', 'what']",[],[],19,general,neutral,,0.885382116
2b440821-en,"Professionals in charge of matching prefer not to automate 
everything, but to maintain  some  human elements in the process  (Mirowska and Mesnet, 2021",DEPENDENCY_ANALYSIS,N/A,0.461578965,['automate'],"['mirowska', 'mesnet', 'everything']",['2021'],[],30,general,neutral,2021,0.885173917
2b440821-en,AI could have  a positive impact on the  job quality  of workers involved in matc hing .,ECONOMIC_IMPACT,impact,0.424682766,[],['ai'],[],[],20,economic,positive,,0.733710229
2b440821-en,"AI offers 
opportunities for reducing the time that recruiters and PES and PrES  staff spend on the more repetitive 
and routine aspects of their jobs.",JOB_IMPACT,reducing,0.515114725,['reduce'],"['pes', 'pres', 'time']",[],[],29,employment,neutral,,0.658596456
2b440821-en,"For example, in France, the PES Pôle Emploi, introduced an AI tool that 
partly automates the response s to e -mails received by c aseworkers —which can be both numerous and 
repetitive.",DEPENDENCY_ANALYSIS,N/A,0.458604038,['automate'],"['france', 'ai', 'that']",[],[],39,general,neutral,,0.780911982
2b440821-en,"As one Workforce Strategy & Transformation Leader at a large consulting company said:  “While 
AI can automate some work, it will also create new roles for staff, like making sure the bots are trained and 
that the technology is monitored, that the results are tracked, and that there is no bias.",JOB_IMPACT,create,0.527044058,"['automate', 'create']","['workforce', 'strategy', '&', 'transformation', 'ai', 'ai', 'work', 'it', 'role']",['one'],[],61,employment,neutral,one,0.805407763
2b440821-en,"As a system becomes 
more autonomous, and its reliability and robustness increase, workers tend to lose situational awareness 
and become less likely to be able to take over manual control when needed  (Endsley, 2017 [96]).",DEPENDENCY_ANALYSIS,N/A,0.420388669,['increase'],['endsley'],"['2017', '96']",[],46,general,neutral,2017,0.734474599
2b440821-en,"To some extent,  
the training of staff could help with the acceptance of AI tools in the workplace , provided that these tools 
are trustworthy in the first place .",SKILL_WAGE_IMPACT,training,0.46145618,[],['ai'],['first'],[],33,skills_wages,neutral,first,0.508391738
2b440821-en,"As an HR Innovation Strategist at a large consulting company interviewed 
as part of this project said: “Helping people understand what AI is, what it can do, and how it works can 
help overcome barriers to adoption and improve trust.”  
",DEPENDENCY_ANALYSIS,N/A,0.540303826,['improve'],"['ai', 'trust']",[],[],49,general,positive,,0.609429657
2b440821-en,"Hekkala and Hekkala  (2021 [34]) 
argue that AI cannot replace humans in recruitment phases like building relationships, interviewing and, 
more generally, those where emotional intelligence is required.",JOB_IMPACT,replace,0.476243973,[],"['hekkala', 'hekkala', 'ai']","['2021', '34']",[],39,employment,neutral,2021,0.806643367
